"","CPUE3.cases","CPUE3","CPUE3"
"119",2.30982672539976,3.01418719734067,2.97449707011547
"120",2.31150358966241,3.02156836761465,2.98279578958857
"121",2.32176943076464,2.99897219607973,2.9598555270689
"122",2.29548968230195,3.01782647736101,2.95725186165945
"123",2.27907831165985,3.00974207276107,2.98905136029652
"124",2.30858192254115,3.00659175507388,2.9906770691432
"125",2.30861826741728,3.03191510746244,2.96477337006306
"126",2.30524754816246,3.05636269178565,2.94655878700973
"127",2.31622555754841,3.05161038694332,2.93930662074461
"128",2.31116655079245,3.02758769334787,2.94683828817327
"129",2.30771692247541,3.01352089256246,2.94798883879882
"130",2.30045823575885,3.0287789858182,2.95112542002424
"131",2.29517627155193,3.01040434488263,2.96419150991399
"132",2.29656413030693,3.02333875348008,2.96061978623543
"133",2.28711152298279,3.00319013357087,2.95984216921224
"134",2.28504428515191,3.01537819574229,2.97905074899474
"135",2.28993713098397,3.02657859507194,2.95835336481054
"136",2.31073017442837,3.01977629126277,2.95212516876004
"137",2.30347403496214,2.98550057015198,2.965823324988
"138",2.31721773468695,2.99877105806847,2.94326000580252
"139",2.29352277297348,2.99570332790877,2.95149433968831
"140",2.30037673374409,2.97539046693176,2.96633001694174
"141",2.31180892641574,2.98712397663949,2.95380088968992
"142",2.31530788603519,2.97060586902364,2.95324932316578
"143",2.31330470541226,2.99981636485314,2.9548966487784
"144",2.29695341490349,2.98241777061978,2.95847518384737
"145",2.27436830243099,2.98080327855982,2.98335022604389
"146",2.28323127878254,2.99990207390051,2.97374662733075
"147",2.29984809645446,3.01395442827816,2.94709325926851
"148",2.32885605864113,3.02099497068452,2.95304747588715
"149",2.35493420922149,2.99086125185855,2.95667505624722
"150",2.3588008176383,2.96424660682206,2.90643186730434
"151",2.33964334052048,2.97418848962928,2.92699569730861
"152",2.36069635633325,2.96417289448846,2.9226718758385
"153",2.32937443038612,2.94015992480658,2.90652502246462
"154",2.31396028864622,2.9242438872721,2.9291098051036
"155",2.32793551638019,2.92479959005823,2.92469396477799
"156",2.31524869843616,2.91741082007079,2.90864522569652
"157",2.32317051959054,2.90116948962714,2.96169636453368
"158",2.32139733974091,2.90751020587585,2.97576866545359
"159",2.31565677261855,2.91830362367456,2.98444162683684
"160",2.31316149646485,2.93151498463324,2.9803552358643
"161",2.31326210075529,2.90513400724037,2.97942395690553
"162",2.28864457756052,2.94146874882286,2.96353750433505
"163",2.30531770710235,2.96177178337805,2.94258938865974
"164",2.31906318895647,2.96265798160394,2.94555524471859
"165",2.32374575778956,2.97767507454638,2.96444917211199
"166",2.31353122062433,2.9652503998595,2.95581658387136
"167",2.32516374757276,2.98003361726481,2.96288502021223
"168",2.33886099206232,2.97851977312183,2.93378491611571
"169",2.34122611829491,2.97473617280738,2.94913755487172
"170",2.33440392619636,2.94667372198461,2.94839898859864
"171",2.33115107039616,2.972333154827,2.96842926694507
"172",2.29576639649869,2.97483029194807,2.98339666403857
"173",2.29643166365044,2.96747698023889,2.99179201652394
"174",2.30353917553032,2.94044478497378,2.96932052190887
"175",2.29221058676641,2.91755434981255,2.98742354076675
"176",2.29821881681583,2.90380116482807,2.98131408272455
"177",2.30467265254656,2.90452145647007,2.9957749795353
"178",2.32241154809223,2.89368624407151,2.99816813597649
"179",2.29726544198345,2.90525361074985,2.98544727273865
"180",2.29222400732109,2.90745437071092,2.93727101978268
"181",2.30751608219372,2.91339835152635,2.95164412374203
"182",2.29016398808853,2.9272017935979,2.94075142353011
"183",2.31478820945269,2.91496794870588,2.95348196566724
"184",2.33021690371562,2.9093276153371,2.94935767466758
"185",2.33847338627508,2.90240953292662,2.92966112057428
"186",2.31938828429222,2.93055315947555,2.91871736632094
"187",2.32510651861375,2.92874586143961,2.91942071458181
"188",2.33459238111082,2.92661812701418,2.90749096074087
"189",2.33335301067138,2.91920074619012,2.91005585225946
"190",2.32844165760791,2.90947007244435,2.88224908277045
"191",2.33730982507561,2.90211301693542,2.86281034839024
"192",2.3535974889081,2.92883647902387,2.88027468253835
"193",2.35280619025371,2.95556419889882,2.8975040852786
"194",2.33727185975494,2.96839020046472,2.92537179049683
"195",2.35949528020403,2.9683879089716,2.93077325877677
"196",2.34859350736835,2.95671244002558,2.92659386460286
"197",2.3712203952875,2.97817289647066,2.92970273928777
"198",2.36135116769258,2.95832934673884,2.92723670717526
"199",2.34247573500192,2.97880077091794,2.93834113555993
"200",2.35320547171198,2.99244687085632,2.94854495872053
"201",2.36906218530836,3.00415751004703,2.95429548013195
"202",2.39890642252709,3.01112678835046,2.94468472112962
"203",2.41690049107836,3.03424964958662,2.93817722273788
"204",2.38066591010346,3.0550826381152,2.95259966030085
"205",2.37560435378333,3.05041129657752,2.9490456359229
"206",2.36871976657323,3.06218565767993,2.92865043314462
"207",2.35244448655869,3.04361872703981,2.90351973354821
"208",2.3599391268805,3.03718094013759,2.88614243926233
"209",2.3372606190141,3.0374659532311,2.89601574759608
"210",2.3205672955398,2.99153612697062,2.86628619637491
"211",2.3273880963876,2.99455872797468,2.88550447710026
"212",2.33140432870735,2.99061688140901,2.91608142624869
"213",2.33663835445006,2.97676400208822,2.90999156417947
"214",2.3739957741099,2.96402346047032,2.89257028875991
"215",2.3812245032139,2.96422121982876,2.90777814081461
"216",2.36685449084225,2.95704805141678,2.91949531314038
"217",2.36546827266917,2.98318130496314,2.88346088741852
"218",2.33025453877694,3.00628184747324,2.84071514772322
"219",2.32138637993353,2.99367308009309,2.83382971798513
"220",2.32247213627665,2.97202870202753,2.84477570686935
"221",2.33365217072146,2.98298783652836,2.85970081838919
"222",2.3404579899617,2.9796150597587,2.86166851512532
"223",2.33802029929933,2.9691870445385,2.8576289274936
"224",2.33741889083093,2.93323126129298,2.87207893221696
"225",2.32584275676172,2.9319954916927,2.88147863741427
"226",2.32092267299993,2.95834845393392,2.89297426096905
"227",2.32474577146507,2.95775276212797,2.88420455311436
"228",2.32633697640426,2.94551681269557,2.9148441262615
"229",2.34404503847204,2.90602002239801,2.89668579442605
"230",2.33296077207467,2.91425794469537,2.94723333337953
"231",2.34118914367987,2.92733309198165,2.95538691488947
"232",2.34500575798326,2.93625350075295,2.93338028658597
"233",2.29177935341397,2.93071959035562,2.924420277488
"234",2.28952193824086,2.88789978787138,2.9268352829867
"235",2.29427953393384,2.88623164781095,2.91932122933587
"236",2.31659324462884,2.85970786268296,2.90924172054391
"237",2.29430559605855,2.84749582869173,2.88830272098128
"238",2.28333141793135,2.86498806829484,2.87524372398451
"239",2.30619780593274,2.86526797627539,2.86896806435871
"240",2.27560000847465,2.87187413662137,2.85669881688653
"241",2.27303897956429,2.85640304165567,2.86028434539537
"242",2.26478947659135,2.87166783981427,2.86350074595845
"243",2.2610977472752,2.86899580562981,2.86635511090718
"244",2.2726947467154,2.88587101053216,2.86026212320093
"245",2.25854973480427,2.91334062203358,2.87001161082143
"246",2.25260623151756,2.92329077536481,2.87303471004791
"247",2.25025333267759,2.89384826839329,2.89724224534514
"248",2.27316567860231,2.92528310380057,2.91819071527938
"249",2.2748304241997,2.93765717858857,2.89690973961093
"250",2.26174713088651,2.94299637356544,2.88036795674437
"251",2.27302767126421,2.95969850402381,2.91107161383573
"252",2.25978886451353,2.95652468678206,2.92748573364914
"253",2.24056215626043,2.95790683805778,2.91291437861034
